v3_id,v4_id,category,trait,tissue,p_adjusted,coef,freq,V2,chromosome_name,start_position,end_position,description,kegg_enzyme,name_1006,definition_1006
AC148152.3_FG001,Zm00001d007725,Metabolite,X.5321342..beta.sitosterol..28.848,GRoot,0.00112789402334538,0.000319603444237845,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,other,NIRProtein,GRoot,0.000371389497257013,0.136961892740496,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Metabolite,X.8742..shikimic.acid..16.433..s100,GRoot,0.0337704621666996,-0.00165133878696218,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Flowering Time,GDDAnthesis.SilkingInterval,GRoot,0.000247937500074791,1.97030688184509,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GRoot,1.2614354005791e-12,0.00299193192677723,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,other,Spikelets.MainSpike,GRoot,0.0012441155016798,-0.490947036817992,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Flowering Time,AnthesistoSilkInterval,GRoot,0.00967749225074455,0.128334151191525,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG001,Zm00001d007725,Leaf Morphology,LeafWidth,GRoot,0.000166962405816262,-1.21887954544774,8,Zm00001d007725,2,238219444,238221798,Ankyrin repeat family protein,,integral component of membrane;membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
AC148152.3_FG005,Zm00001d007718,Female Inflorescence,EarLength,L3Base,0.000408409420661782,-1.89679968992331,40,Zm00001d007718,2,238143557,238145188,bx13;benzoxazinone synthesis13: encodes a 2-oxoglutarate-dependent dioxygenase that catalyzes the conversion of DIMBOA-Glc into a new benzoxazinoid intermediate (TRIMBOA-Glc) by an uncommon reaction involving a hydroxylation and a likely ortho-rearrangement of a methoxy group.,,;oxidoreductase activity;oxidation-reduction process;metal ion binding,;Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced. [GOC:go_curators];A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons. [GOC:dhl, GOC:ecd, GOC:jh2, GOC:jid, GOC:mlg, GOC:rph];Interacting selectively and non-covalently with any metal ion. [GOC:ai]
GRMZM2G090872,Zm00001d002408,Metabolite,X.3037582..mucic.acid..18.907,LMAN,0.00910677387116898,0.000572105884704484,1,Zm00001d002408,2,12112262,12114644,CHL-CPN10,,protein folding;cytoplasm,The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure. [GOC:go_curators, GOC:rb];All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures. [ISBN:0198547684]
GRMZM2G091003,Zm00001d051509,Metabolite,X.5988..Sucrose..23.988..s100,GShoot,0.045931894503829,0.0675900325021466,1,Zm00001d051509,4,160961176,160963697,Putative HLH DNA-binding domain superfamily protein,,DNA binding;protein dimerization activity,Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid). [GOC:dph, GOC:jl, GOC:tb, GOC:vw];The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits. [ISBN:0198506732]
GRMZM2G091176,,Metabolite,X.6106..L.leucine.2..9.945,L3Base,0.0031918192069933,0.000892949702682554,2,,,,,,,,
GRMZM2G091176,,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,8.7589587929319e-15,0.00180175078426347,2,,,,,,,,
GRMZM2G091233,Zm00001d048214,Metabolite,X.444266..maleic.acid..10.323,L3Tip,0.000280768807604748,3.31641498227247e-06,1,Zm00001d048214,9,152581965,152582732,CHP-rich zinc finger protein-like;  protein,,intracellular signal transduction;intracellular,The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell. [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782];The living contents of a cell; the matter contained within (but not including) the plasma membrane, usually taken to exclude large vacuoles and masses of secretory or ingested material. In eukaryotes it includes the nucleus and cytoplasm. [ISBN:0198506732]
GRMZM2G092281,Zm00001d048463,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.0117958826070639,0.00044559611373894,1,Zm00001d048463,9,156771660,156777465,Hemolysin,,integral component of membrane;membrane;;catalytic activity,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194];;Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic. [GOC:vw, ISBN:0198506732]
GRMZM2G092588,Zm00001d016731,other,TilleringIndex,LMAN,0.000106818757882543,-0.0105663245931616,1,Zm00001d016731,5,174487970,174493164,Digalactosyldiacylglycerol synthase 1 chloroplastic,,,
GRMZM2G093139,Zm00001d013398,other,NIRStarch,L3Base,0.00590966165152951,0.314776004240725,1,Zm00001d013398,5,10354488,10356964,,,,
GRMZM2G093902,Zm00001d022111,other,SouthernLeafBlight,GShoot,0.00873225155672586,-0.137561803044935,1,Zm00001d022111,7,170578902,170582501,40S ribosomal protein S3-1,,small ribosomal subunit;intracellular ribonucleoprotein complex;ribosome;translation;structural constituent of ribosome;RNA binding,The smaller of the two subunits of a ribosome. [GOC:mah];An intracellular macromolecular complex containing both protein and RNA molecules. [GOC:krc, GOC:vesicles];An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins. [ISBN:0198506732];The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome. [GOC:go_curators];The action of a molecule that contributes to the structural integrity of the ribosome. [GOC:mah];Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:jl, GOC:mah]
GRMZM2G094050,Zm00001d008500,other,StandCount,L3Tip,0.00148034625978122,0.0867991072353534,1,Zm00001d008500,8,10485507,10486334,Sarcoplasmic reticulum histidine-rich calcium-binding protein,,,
GRMZM2G094304,Zm00001d008587,Metabolite,X.6255..maltose..2..24.915,L3Tip,9.42536715342612e-09,0.000358472033266539,1,Zm00001d008587,8,13681436,13683379,Class I glutamine amidotransferase-like superfamily protein,,glutamine metabolic process;hydrolase activity;transferase activity,The chemical reactions and pathways involving glutamine, 2-amino-4-carbamoylbutanoic acid. [GOC:ai];Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3. [ISBN:0198506732];Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2. [ISBN:0198506732]
GRMZM2G094390,Zm00001d030031,Seed Traits,TotalSeedWeight,LMAN,0.0386798987706403,1.44853909589416,1,Zm00001d030031,1,100836103,100840993,ADP-ribosylation factor GTPase-activating protein AGD10,,GTPase activator activity;positive regulation of GTPase activity;metal ion binding;,Binds to and increases the activity of a GTPase, an enzyme that catalyzes the hydrolysis of GTP. [GOC:mah];Any process that activates or increases the activity of a GTPase. [GOC:jl, GOC:mah];Interacting selectively and non-covalently with any metal ion. [GOC:ai];
GRMZM2G095280,Zm00001d008795,Leaf Morphology,LeafWidth,LMAD,8.92196879676011e-05,-1.46378812102445,1,Zm00001d008795,8,20660019,20662322,UDP-glycosyltransferase 74B1,,transferase activity, transferring hexosyl groups;metabolic process;transferase activity, transferring glycosyl groups;transferase activity,Catalysis of the transfer of a hexosyl group from one compound (donor) to another (acceptor). [GOC:jl];The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation. [GOC:go_curators, ISBN:0198547684];Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor). [GOC:jl, ISBN:0198506732];Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2. [ISBN:0198506732]
GRMZM2G095595,Zm00001d008720,Metabolite,X.439194..glyceric.acid..10.735,L3Base,0.038083549434601,0.000761378000830627,1,Zm00001d008720,8,17728577,17733628,Adenine nucleotide alpha hydrolases-like superfamily protein,,hydrolase activity,Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3. [ISBN:0198506732]
GRMZM2G095807,Zm00001d010802,other,SouthernLeafBlight,L3Tip,0.0235888754904199,-0.126439034026008,1,Zm00001d010802,8,128255294,128257515,UDP-glycosyltransferase 88A1,,transferase activity, transferring hexosyl groups;metabolic process;transferase activity, transferring glycosyl groups;transferase activity,Catalysis of the transfer of a hexosyl group from one compound (donor) to another (acceptor). [GOC:jl];The chemical reactions and pathways, including anabolism and catabolism, by which living organisms transform chemical substances. Metabolic processes typically transform small molecules, but also include macromolecular processes such as DNA repair and replication, and protein synthesis and degradation. [GOC:go_curators, ISBN:0198547684];Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor). [GOC:jl, ISBN:0198506732];Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2. [ISBN:0198506732]
GRMZM2G097297,Zm00001d052683,Metabolite,X.642609..trans.caftaric.acid.2..25.529,GShoot,3.82608174615906e-13,0.000939578461377677,1,Zm00001d052683,4,197237690,197239606,O-methyltransferase ZRP4,,O-methyltransferase activity;methyltransferase activity;methylation;transferase activity;protein dimerization activity,Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule. [GOC:ai];Catalysis of the transfer of a methyl group to an acceptor molecule. [ISBN:0198506732];The process in which a methyl group is covalently attached to a molecule. [GOC:mah];Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2. [ISBN:0198506732];The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits. [ISBN:0198506732]
GRMZM2G097967,Zm00001d007935,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,0.0206649171114848,0.00148169066129353,1,Zm00001d007935,2,243395122,243395787,Disease resistance response protein 206,,isomerase activity;apoplast;extracellular region;integral component of membrane;membrane,Catalysis of the geometric or structural changes within one molecule. Isomerase is the systematic name for any enzyme of EC class 5. [ISBN:0198506732];The cell membranes and intracellular regions in a plant are connected through plasmodesmata, and plants may be described as having two major compartments: the living symplast and the non-living apoplast. The apoplast is external to the plasma membrane and includes cell walls, intercellular spaces and the lumen of dead structures such as xylem vessels. Water and solutes pass freely through it. [GOC:jid];The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite. [GOC:go_curators];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
GRMZM2G098434,Zm00001d041510,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.000106101943405879,0.00539597962363724,1,Zm00001d041510,3,125020876,125028056,Probable galacturonosyltransferase 13,,polygalacturonate 4-alpha-galacturonosyltransferase activity;transferase activity, transferring glycosyl groups;Golgi apparatus;Golgi membrane;cell wall organization;transferase activity;integral component of membrane;membrane;pectin biosynthetic process,Catalysis of the reaction: UDP-D-galacturonate + 1,4-alpha-D-galacturonosyl(n) = 1,4-alpha-D-galacturonosyl(n+1) + UDP. [EC:2.4.1.43, MetaCyc:2.4.1.43-RXN];Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor). [GOC:jl, ISBN:0198506732];A compound membranous cytoplasmic organelle of eukaryotic cells, consisting of flattened, ribosome-free vesicles arranged in a more or less regular stack. The Golgi apparatus differs from the endoplasmic reticulum in often having slightly thicker membranes, appearing in sections as a characteristic shallow semicircle so that the convex side (cis or entry face) abuts the endoplasmic reticulum, secretory vesicles emerging from the concave side (trans or exit face). In vertebrate cells there is usually one such organelle, while in invertebrates and plants, where they are known usually as dictyosomes, there may be several scattered in the cytoplasm. The Golgi apparatus processes proteins produced on the ribosomes of the rough endoplasmic reticulum; such processing includes modification of the core oligosaccharides of glycoproteins, and the sorting and packaging of proteins for transport to a variety of cellular locations. Three different regions of the Golgi are now recognized both in terms of structure and function: cis, in the vicinity of the cis face, trans, in the vicinity of the trans face, and medial, lying between the cis and trans regions. [ISBN:0198506732];The lipid bilayer surrounding any of the compartments of the Golgi apparatus. [GOC:mah];A process that results in the assembly, arrangement of constituent parts, or disassembly of the cell wall, the rigid or semi-rigid envelope lying outside the cell membrane of plant, fungal and most prokaryotic cells, maintaining their shape and protecting them from osmotic lysis. [GOC:mah];Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2. [ISBN:0198506732];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194];The chemical reactions and pathways resulting in the formation of pectin, a polymer containing a backbone of alpha-1,4-linked D-galacturonic acid residues. [GOC:go_curators, PMID:11931668]
GRMZM2G099097,Zm00001d051932,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.0158108747852759,0.00109568586327493,1,Zm00001d051932,4,174800177,174804263,Protein ECERIFERUM 1,,lipid biosynthetic process;oxidoreductase activity;oxidation-reduction process;iron ion binding;integral component of membrane;membrane,The chemical reactions and pathways resulting in the formation of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. [GOC:go_curators];Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced. [GOC:go_curators];A metabolic process that results in the removal or addition of one or more electrons to or from a substance, with or without the concomitant removal or addition of a proton or protons. [GOC:dhl, GOC:ecd, GOC:jh2, GOC:jid, GOC:mlg, GOC:rph];Interacting selectively and non-covalently with iron (Fe) ions. [GOC:ai];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
GRMZM2G099528,Zm00001d028375,Metabolite,X.6912..xylitol..15.376,L3Tip,0.0471539118917519,0.000170650892432596,1,Zm00001d028375,1,32602769,32606650,B-cell receptor-associated 31-like,,intracellular protein transport;integral component of membrane;endoplasmic reticulum;membrane,The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell. [GOC:mah];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached). [ISBN:0198506732];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
GRMZM2G099628,Zm00001d028218,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Base,0.0358986126203349,0.000827578182369682,1,Zm00001d028218,1,26887363,26899704,Methionine--tRNA ligase cytoplasmic,00970+6.1.1.10,aminoacyl-tRNA ligase activity;ligase activity;tRNA aminoacylation for protein translation;RNA binding;translation;ATP binding;nucleotide binding;tRNA binding;methionine-tRNA ligase activity;methionyl-tRNA aminoacylation;aminoacyl-tRNA ligase activity;ligase activity;tRNA aminoacylation for protein translation;RNA binding;translation;ATP binding;nucleotide binding;tRNA binding;methionine-tRNA ligase activity;methionyl-tRNA aminoacylation;cytoplasm;cytoplasm;aminoacyl-tRNA ligase activity;ligase activity;tRNA aminoacylation for protein translation;RNA binding;translation;ATP binding;nucleotide binding;tRNA binding,Catalysis of the formation of aminoacyl-tRNA from ATP, amino acid, and tRNA with the release of diphosphate and AMP. [ISBN:0198506732];Catalysis of the joining of two substances, or two groups within a single molecule, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate. [EC:6, GOC:mah];The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA, to be used in ribosome-mediated polypeptide synthesis. [GOC:ma];Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:jl, GOC:mah];The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome. [GOC:go_curators];Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732];Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684];Interacting selectively and non-covalently with transfer RNA. [GOC:ai];Catalysis of the reaction: ATP + L-methionine + tRNA(Met) = AMP + diphosphate + L-methionyl-tRNA(Met). [EC:6.1.1.10];The process of coupling methionine to methionyl-tRNA, catalyzed by methionyl-tRNA synthetase. In tRNA aminoacylation, the amino acid is first activated by linkage to AMP and then transferred to either the 2'- or the 3'-hydroxyl group of the 3'-adenosine residue of the tRNA. [GOC:mcc, ISBN:0716730510];Catalysis of the formation of aminoacyl-tRNA from ATP, amino acid, and tRNA with the release of diphosphate and AMP. [ISBN:0198506732];Catalysis of the joining of two substances, or two groups within a single molecule, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate. [EC:6, GOC:mah];The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA, to be used in ribosome-mediated polypeptide synthesis. [GOC:ma];Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:jl, GOC:mah];The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome. [GOC:go_curators];Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732];Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684];Interacting selectively and non-covalently with transfer RNA. [GOC:ai];Catalysis of the reaction: ATP + L-methionine + tRNA(Met) = AMP + diphosphate + L-methionyl-tRNA(Met). [EC:6.1.1.10];The process of coupling methionine to methionyl-tRNA, catalyzed by methionyl-tRNA synthetase. In tRNA aminoacylation, the amino acid is first activated by linkage to AMP and then transferred to either the 2'- or the 3'-hydroxyl group of the 3'-adenosine residue of the tRNA. [GOC:mcc, ISBN:0716730510];All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures. [ISBN:0198547684];All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures. [ISBN:0198547684];Catalysis of the formation of aminoacyl-tRNA from ATP, amino acid, and tRNA with the release of diphosphate and AMP. [ISBN:0198506732];Catalysis of the joining of two substances, or two groups within a single molecule, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate. [EC:6, GOC:mah];The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA, to be used in ribosome-mediated polypeptide synthesis. [GOC:ma];Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:jl, GOC:mah];The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome. [GOC:go_curators];Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732];Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684];Interacting selectively and non-covalently with transfer RNA. [GOC:ai]
GRMZM2G099989,Zm00001d016956,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,1.40109374768826e-07,0.00257933808238304,2,Zm00001d016956,5,181173273,181178545,,,,
GRMZM2G099989,Zm00001d016956,Metabolite,X.6288..L.threonine.2..11.464,L3Base,0.0125770386883795,0.00123717601143668,2,Zm00001d016956,5,181173273,181178545,,,,
GRMZM2G100058,Zm00001d021294,Metabolite,X.439451..galactinol.2..26.479,L3Base,0.0231521957927134,-0.000834568329862755,1,Zm00001d021294,7,148128045,148129250,Pentatricopeptide repeat-containing protein  mitochondrial,,,
GRMZM2G100246,,Metabolite,X.938..nicotinic.acid..10.27,LMAD,0.0451280660821241,-6.40970467998872e-05,1,,,,,,,,
GRMZM2G100641,Zm00001d038321,Seed Traits,TotalSeedWeight,LMAN,0.00325784453287659,1.7032225850004,1,Zm00001d038321,6,154392522,154396794,Protein S-acyltransferase 8,00561+2.3.1.22,protein-cysteine S-palmitoyltransferase activity;transferase activity, transferring acyl groups;transferase activity;integral component of membrane;membrane,Catalysis of the transfer of a palmitoyl group to a sulfur atom on the cysteine of a protein molecule. [EC:2.3.1.225, GOC:ai, GOC:pr];Catalysis of the transfer of an acyl group from one compound (donor) to another (acceptor). [GOC:jl, ISBN:0198506732];Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2. [ISBN:0198506732];The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane. [GOC:dos, GOC:go_curators];A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it. [GOC:dos, GOC:mah, ISBN:0815316194]
